"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007599","hemostasis","46/1129","248/18805",0.185483870967742,3.08948112803223,8.37125372725301,6.08650756600411e-12,1.07041240711223e-09,7.5304384754095e-10,"6288/5054/710/3273/51129/3083/462/2158/2243/2266/2244/3572/9060/3570/5340/5873/7035/7057/5359/3827/2153/5627/725/2161/302/2147/4067/11234/1361/5265/2160/2821/51156/160851/7006/5624/50848/350/3717/7414/4627/10672/348/8761/308/60",46
"GO:0006091","generation of precursor metabolites and energy","70/1129","484/18805",0.144628099173554,2.40897378650016,7.93653804623046,6.11445859114446e-12,1.07041240711223e-09,7.5304384754095e-10,"229/10891/2998/2203/3479/9563/5447/351/3572/6774/2632/10580/8870/7360/2642/23710/10840/3643/38/79660/5230/5207/5256/5467/3953/23130/8660/83931/5167/8801/2821/51422/27089/4519/37/26137/4539/3795/3418/4540/2230/2023/2887/3939/10954/400916/3091/4537/32/4535/10998/3454/4512/6390/4508/48/5236/5562/847/55526/9821/8864/23530/4536/10495/4538/4726/3158/1352/2108",70
"GO:0006641","triglyceride metabolic process","29/1129","110/18805",0.263636363636364,4.39121507367743,9.01506863634552,7.38449321631924e-12,1.25357366660062e-09,8.81899285547025e-10,"5105/2180/3638/84803/11343/718/2710/84879/341/345/3949/440503/9388/51099/9663/2822/137964/116519/13/350/949/23175/9926/10998/6720/6653/1374/847/348",29
"GO:0007596","blood coagulation","45/1129","241/18805",0.186721991701245,3.11010367931081,8.33214140842544,8.15955852766596e-12,1.34440726094073e-09,9.45801459058246e-10,"6288/5054/710/3273/51129/3083/462/2158/2243/2266/2244/3572/9060/3570/5340/5873/7035/7057/5359/3827/2153/5627/725/2161/302/2147/4067/11234/1361/5265/2160/51156/160851/7006/5624/50848/350/3717/7414/4627/10672/348/8761/308/60",45
"GO:0016051","carbohydrate biosynthetic process","41/1129","207/18805",0.198067632850242,3.29908045681913,8.40594059637344,9.89401301962864e-12,1.58360745531313e-09,1.11408074422525e-09,"4837/10993/5105/229/10891/2805/2998/2203/3479/2632/2683/2131/10402/10580/2308/7360/4485/5950/3643/79660/2542/23516/5230/5207/5091/3340/3953/8660/5167/2821/51422/2908/6934/2023/2887/5771/5236/1407/8864/50515/4790",41
"GO:0008203","cholesterol metabolic process","34/1129","150/18805",0.226666666666667,3.77543548863301,8.62500262244073,1.20037841348158e-11,1.86792218675661e-09,1.31409847370615e-09,"1576/1559/3638/54206/8542/341/351/3949/5444/1066/25987/19/5467/1718/3953/37/2230/158219/6822/2330/116519/10449/10613/949/6720/27329/5562/847/3931/51478/348/335/3158/9420",34
"GO:0006790","sulfur compound metabolic process","54/1129","329/18805",0.164133738601824,2.73386621293826,8.01843571494671,1.33943909726917e-11,2.02798319537889e-09,1.42670269706281e-09,"2180/4143/189/6505/6999/2690/8876/570/9060/2131/58472/84532/5166/2730/2328/11001/8460/337876/38/5230/441024/9645/8884/3340/123876/348158/8459/1036/51703/2181/5167/8801/5163/2938/2990/137964/6934/6822/10157/10560/9446/32/7263/4522/4482/7358/2729/50515/3158/9953/373156/26035/3141/6647",54
"GO:0050819","negative regulation of coagulation","20/1129","54/18805",0.37037037037037,6.16901223632845,9.61329609484963,1.42294203468407e-11,2.09771612586847e-09,1.47576038167788e-09,"5054/710/3273/2243/2266/2244/5340/7035/7057/3827/5627/2161/302/2147/1361/2160/5624/350/348/308",20
"GO:0006109","regulation of carbohydrate metabolic process","38/1129","184/18805",0.206521739130435,3.4398948665614,8.40540454512997,1.52524965535741e-11,2.19088424854159e-09,1.54130491488749e-09,"4837/229/10891/2203/3479/3487/351/6774/10580/8870/2308/2646/5166/2642/4485/3643/79660/5207/6095/3953/8660/2822/5167/5163/51422/26137/3795/2908/6934/2887/90007/3091/32/5771/5562/1407/950/4790",38
"GO:0050817","coagulation","45/1129","246/18805",0.182926829268293,3.04689018989393,8.16704423792683,1.68908159645145e-11,2.36555877583025e-09,1.66418986766164e-09,"6288/5054/710/3273/51129/3083/462/2158/2243/2266/2244/3572/9060/3570/5340/5873/7035/7057/5359/3827/2153/5627/725/2161/302/2147/4067/11234/1361/5265/2160/51156/160851/7006/5624/50848/350/3717/7414/4627/10672/348/8761/308/60",45
"GO:0006639","acylglycerol metabolic process","32/1129","137/18805",0.233576642335766,3.89053034466261,8.5816147917041,2.06929384414561e-11,2.82736197924481e-09,1.98907218292199e-09,"5105/2180/3638/84803/11343/11057/718/2710/84879/341/345/3949/440503/9388/51099/9663/2822/160851/137964/116519/13/350/949/23175/9926/10998/6720/6653/1374/847/9489/348",32
"GO:1902652","secondary alcohol metabolic process","35/1129","161/18805",0.217391304347826,3.62094196480148,8.44074715763416,2.1203419129694e-11,2.8281322372511e-09,1.98961406570362e-09,"1576/1559/3638/54206/8542/341/351/3949/5444/1066/25987/19/5467/1718/3953/37/3418/2230/158219/6822/2330/116519/10449/10613/949/6720/27329/5562/847/3931/51478/348/335/3158/9420",35
"GO:0050994","regulation of lipid catabolic process","22/1129","67/18805",0.328358208955224,5.46924368414791,9.26168305548111,2.19960628545604e-11,2.86562660723831e-09,2.01599166040328e-09,"8647/84879/341/345/3949/440503/83752/3248/5581/51099/8660/2822/5919/116519/13/949/32/6653/27329/1374/5562/950",22
"GO:0032868","response to insulin","53/1129","324/18805",0.16358024691358,2.72464707104506,7.91389169659511,2.36727928264553e-11,3.01397694122278e-09,2.12035732876193e-09,"3484/5105/2805/2203/3638/2690/54206/2321/133/10580/2308/5166/6715/1969/3643/4921/23516/1956/5207/9663/4067/5305/8660/2822/5919/5167/3795/1408/10458/2887/23175/6429/6772/7494/677/645/9564/5771/55625/6720/6653/23235/5562/847/3030/23191/1407/8837/6655/2729/3158/3480/5770",53
"GO:0006638","neutral lipid metabolic process","32/1129","138/18805",0.231884057971014,3.86233809578824,8.52910195716492,2.54158682235342e-11,3.16399319529419e-09,2.22589498547163e-09,"5105/2180/3638/84803/11343/11057/718/2710/84879/341/345/3949/440503/9388/51099/9663/2822/160851/137964/116519/13/350/949/23175/9926/10998/6720/6653/1374/847/9489/348",32
"GO:0030195","negative regulation of blood coagulation","19/1129","50/18805",0.38,6.32940655447298,9.53642099994197,2.71822843284586e-11,3.31032949582663e-09,2.32884376489128e-09,"5054/710/3273/2243/2266/2244/5340/7035/7057/3827/5627/2161/302/2147/1361/2160/5624/350/348",19
"GO:0043603","amide metabolic process","68/1129","480/18805",0.141666666666667,2.35964718039563,7.62614308089707,3.17749555848578e-11,3.78730428056113e-09,2.66439941119166e-09,"4837/1559/229/3034/2180/6505/9615/6999/3479/166929/8876/570/3949/1514/256435/445/84532/5166/7498/2730/7132/1191/5046/11001/6480/38/6482/383/5230/435/8613/441024/3459/6470/8884/123876/348158/51703/2181/8801/5163/144193/2938/1369/10400/2356/137964/9334/10157/9446/1942/7357/32/8034/6653/5562/8301/22978/10020/950/348/2729/10841/3158/373156/3141/6647/5007",68
"GO:0072329","monocarboxylic acid catabolic process","30/1129","124/18805",0.241935483870968,4.02975799308552,8.55458248146547,3.41391398462684e-11,3.98432211289157e-09,2.80300306106203e-09,"5105/8647/189/11057/84879/6342/440503/83752/1579/11001/5095/51181/38/51084/9663/5467/4051/8660/55268/37/6822/10449/23175/54363/32/1374/3030/1892/1666/2108",30
"GO:1900047","negative regulation of hemostasis","19/1129","51/18805",0.372549019607843,6.20530054360097,9.40727928979079,4.08984153037285e-11,4.67577392921402e-09,3.28944504612587e-09,"5054/710/3273/2243/2266/2244/5340/7035/7057/3827/5627/2161/302/2147/1361/2160/5624/350/348",19
